,tSNE-1,tSNE-2
F2S4_151223_007_A01,-19.664323940917424,17.652972116702713
F2S4_151223_007_B01,-11.33977783624267,27.96355363358697
F2S4_151223_007_C01,-19.970803521974915,17.743620527805756
F2S4_151223_007_D01,-17.438307278814708,22.067577507932395
F2S4_151223_007_E01,20.93024676379348,22.450987429678285
F2S4_151223_007_F01,-28.92854833835124,13.324984098658481
F2S4_151223_007_G01,-18.275036026873213,22.496590621390737
F2S4_151223_007_H01,-26.864572868976886,17.393640543564057
F2S4_151223_008_A01,17.614387186427432,30.69260804976664
F2S4_151223_008_B01,21.55917532127735,22.642623334215873
F2S4_151223_008_C01,-10.739992633298753,22.66654835521951
F2S4_151223_008_D01,16.23579614195308,8.999078471986389
F2S4_151223_008_E01,11.720350320868564,20.42349556164599
F2S4_151223_008_F01,16.640500198059897,31.136284319220483
F2S4_151223_008_G01,-27.75430404075489,13.136722260685922
F2S4_151223_008_H01,-19.37649206160238,17.43517833267526
F2S4_151223_014_A01,-2.8467392893917967,35.02259508501641
F2S4_151223_014_B01,-2.2922651094570385,30.91116014546039
F2S4_151223_014_C01,10.259457473730032,14.365542708637857
F2S4_151223_014_D01,-9.935258755048249,21.62956061813209
F2S4_151223_014_E01,-5.032324051738426,30.06570440392884
F2S4_151223_014_F01,-8.890956176080799,32.98169348661508
F2S4_151223_014_G01,-27.184957581989654,17.776433366078695
F2S4_151223_014_H01,-7.6422445851971235,33.07913113054663
F2S4_160113_005_A01,25.35365512172653,-27.17646792630113
F2S4_160113_005_B01,24.66285549974742,-29.233592112967543
F2S4_160113_005_C01,25.675371003875938,-29.720342861158688
F2S4_160113_005_D01,23.921981910729432,-27.5775680038665
F2S4_160113_005_E01,23.75535002617301,-29.839995483255112
F2S4_160113_005_F01,24.899787606996302,-27.22295646944778
F2S4_160113_005_G01,-4.022127076759522,34.81716133405151
F2S4_160113_005_H01,23.779469014067555,-29.825560779514515
F2S4_160113_006_A01,23.38581964032101,-30.00181138991035
F2S4_160113_006_B01,26.813610060957195,-28.18649983547785
F2S4_160113_006_C01,24.215147975294542,-25.11672129732191
F2S4_160113_006_D01,22.844412016066222,-29.635676784442705
F2S4_160113_006_E01,26.966973624784043,-28.172725819518185
F2S4_160113_006_F01,22.311493121433504,-27.130185444903702
F2S4_160113_006_G01,25.184022963650374,-28.602175898599377
F2S4_160113_006_H01,22.445019124010017,-27.681021365768895
F2S4_160113_007_B01,-6.8278717641701,-35.50223388630833
F2S4_160113_007_C01,2.4151165880423484,-30.891375035810754
F2S4_160113_007_D01,0.3782716428562876,-32.89287209813678
F2S4_160113_007_E01,-2.4787981442786458,-36.83515416098477
F2S4_160113_007_F01,-3.353558105345585,-36.39068376721782
F2S4_160113_007_G01,-0.7457715806342576,-32.90274502010911
F2S4_160113_007_H01,-1.4646199147135819,-37.74173498762436
F2S4_160113_008_A01,-4.464613020523894,-36.10948595332146
F2S4_160113_008_B01,-6.258114109696994,-36.738228805953014
F2S4_160113_008_C01,-6.253347485639926,-35.966059156907384
F2S4_160113_008_D01,-5.144416056919712,-36.69479105559824
F2S4_160113_008_E01,-1.438849475354807,-37.41574146625532
F2S4_160113_008_F01,-2.4114146699968777,-34.67989038648372
F2S4_160113_008_G01,-3.9608982517468028,-34.820461593994565
F2S4_160113_008_H01,-0.43931072709959873,-33.73196248074321
F2S4_160113_016_A01,6.430114292642225,-20.583384653294473
F2S4_160113_016_B01,-23.843551763655626,-28.547658067443813
F2S4_160113_016_C01,6.2242948832497165,-27.02773039356542
F2S4_160113_016_D01,-27.064500586750047,12.318099919142755
F2S4_160113_016_E01,-25.58894098751279,-29.046841887491315
F2S4_160113_016_F01,-25.99552275967556,-28.029651757661817
F2S4_160113_016_G01,-4.310715032237222,33.898260824988405
F2S4_160113_016_H01,6.217111867805563,-25.81916931110751
F2S4_160113_017_A01,21.563136304311815,19.856021983859065
F2S4_160113_017_C01,-9.432549887323148,-2.0593618375878924
F2S4_160113_017_D01,-24.29486944690609,-29.20152315492701
F2S4_160113_017_E01,-27.94005895564046,9.791949828641405
F2S4_160113_017_F01,18.13723417957687,30.875078613654107
