,tSNE-1,tSNE-2
F2S4_160113_005_B01,-14.749646987755828,-68.77562329859741
F2S4_160113_005_C01,-15.211762514489658,-72.65770310087476
F2S4_160113_005_D01,-3.9205128455878606,-71.26597786926196
F2S4_160113_005_E01,-13.106776940393054,-65.4980689709724
F2S4_160113_005_F01,-4.17576927765113,-72.05384878411499
F2S4_160113_005_G01,8.258141169898398,16.754491291791833
F2S4_160113_005_H01,-12.330560485082957,-65.74118627926075
F2S4_160113_006_A01,-13.79693066609526,-65.2457333634363
F2S4_160113_006_B01,-12.743084050594014,-76.37400090564329
F2S4_160113_006_C01,1.2194824326206806,-75.31106398446904
F2S4_160113_006_D01,-6.685935814515978,-61.758669752608554
F2S4_160113_006_E01,-12.832868866063462,-76.61006998003819
F2S4_160113_006_F01,-1.0973175592481794,-65.13414150583282
F2S4_160113_006_G01,-13.371899226137794,-71.79302882092082
F2S4_160113_006_H01,-1.2248087043547238,-63.98521186769915
F2S4_160113_007_B01,-44.914585805056674,-34.978417182080314
F2S4_160113_007_C01,-13.819723910118,-47.06606773605651
F2S4_160113_007_D01,-21.368116249936868,-41.98243641407728
F2S4_160113_007_E01,-36.22723915588413,-41.97548332378371
F2S4_160113_007_F01,-38.85642717130905,-47.10435797292999
F2S4_160113_007_G01,-23.727896016904552,-41.83914095791588
F2S4_160113_007_H01,-30.43128183367728,-55.785323757638764
F2S4_160113_008_A01,-42.594943748253016,-41.957061865069235
F2S4_160113_008_B01,-47.57102522332693,-41.39980011455281
F2S4_160113_008_C01,-44.91499437847082,-38.468252329747706
F2S4_160113_008_D01,-43.51682099143993,-42.11641910749349
F2S4_160113_008_E01,-37.20299312907864,-51.4688495850921
F2S4_160113_008_F01,-30.088460922664257,-44.17329803131303
F2S4_160113_008_G01,-37.21109821803167,-39.905124232258515
F2S4_160113_008_H01,-26.262159618333285,-43.11863828712514
F2S4_160113_016_A01,13.671289503406808,-45.880463696739724
F2S4_160113_016_B01,-38.312600862432525,-11.61101189581265
F2S4_160113_016_C01,-1.2399439869385185,-42.24223865344875
F2S4_160113_016_D01,-54.36867337530247,22.522507889505878
F2S4_160113_016_E01,-39.91048002587204,-17.799631101994898
F2S4_160113_016_F01,-32.65927476584097,-22.142475255461253
F2S4_160113_016_G01,7.989292653847186,14.59871163463637
F2S4_160113_016_H01,1.2700940721722427,-43.56747024951459
F2S4_160113_017_A01,28.452455907290393,26.318488628848915
F2S4_160113_017_C01,62.18561716819773,2.73504909415662
F2S4_160113_017_D01,-39.92001674844094,-14.904246601562239
F2S4_160113_017_E01,-63.35876205277458,35.70854044863869
F2S4_160113_017_F01,47.71005310878094,8.322562733346746
F2S4_160113_017_G01,-13.777931755511224,-39.30563489408778
F2S4_160113_017_H01,-33.75683272285049,38.38154864649132
F2S4_160113_018_A01,-18.591994661833496,-10.755012068540399
F2S4_160113_018_B01,-20.428886111371668,-5.14926814143417
F2S4_160113_018_C01,-16.943469348708305,-8.840980302742935
F2S4_160113_018_D01,-9.414064696454746,-0.6063468394176158
F2S4_160113_018_E01,9.565924987533409,-28.157498125588646
F2S4_160113_018_F01,-14.995130349549951,-2.690328683757916
F2S4_160113_018_G01,-6.832494519707128,-25.97790992899426
F2S4_160113_018_H01,-7.548072255393652,-26.87889585078377
